	keyword	name	page_url	page_fan	page_id			
1227	진짜사나이 - 당신은 사실 잘생겼다. 	진짜사나이 - 당신은 사실 잘생겼다.	https://www.facebook.com/manshumor/	88953	3.25926E+14	Community		진짜사나이 - 당신은 사실 잘생겼다.?SOUTH KOREA
1228	얼리어답터 	얼리어답터	https://www.facebook.com/earlyadopterpage/	88542	5.3245E+14	Community		얼리어답터?SOUTH KOREA
1229	allkpop 	allkpop	https://www.facebook.com/allkpop/	6098214	1.42273E+11	Community		allkpop?GLOBAL
1230	좋아죽겠는연예인 지라시 	좋아죽겠는연예인 지라시	https://www.facebook.com/zirashinews/	89100	5.75844E+14	Community		좋아죽겠는연예인 지라시?SOUTH KOREA
1231	이디야커피 	이디야커피	https://www.facebook.com/iEDIYA/	88419	2.12995E+14	Community		이디야커피?SOUTH KOREA
1232	철수와 영희 	철수와 영희	https://www.facebook.com/CSnYH/	82633	3.97699E+14	Community		철수와 영희?SOUTH KOREA
1233	Better 	Better Homes & Gardens	https://www.facebook.com/mybhg/	4143345	72571226018	Community		Better?SOUTH KOREA
1234	나는 서울러 	나는 서울러	https://www.facebook.com/iamseouler/	84076	1.59151E+15	Community		나는 서울러?SOUTH KOREA
1235	냥이멍이 	냥이멍이	https://www.facebook.com/catdog7942/	81710	6.60797E+14	Community		냥이멍이?SOUTH KOREA
1236	YG United 	YG United	https://www.facebook.com/ygunited/	1653715	1.37876E+14	Community		YG United?GLOBAL
1237	All about beauty 	All about beauty	https://www.facebook.com/letsgogogogogogo/	78171	5.26462E+14	Community		All about beauty?SOUTH KOREA
1238	My Makeup Studio 	My Makeup Studio	https://www.facebook.com/makemesmile1022/	77655	1.45101E+14	Community		My Makeup Studio?SOUTH KOREA
1239	Ikidane Nippon 	Ikidane Nippon	https://www.facebook.com/ikidane.kr/	2602343	1.14207E+14	Community		Ikidane Nippon?SOUTH KOREA
1240	다이어트 - 당신이 아름다워 질때 	다이어트 - 당신이 아름다워 질때	https://www.facebook.com/dietnumberone/	75903	2.89855E+14	Community		다이어트 - 당신이 아름다워 질때?SOUTH KOREA
1241	싫어요 	싫어요	https://www.facebook.com/DisLike.Card/	79159	1.39923E+14	Community		싫어요?SOUTH KOREA
1242	허경영 	허경영	https://www.facebook.com/unhky/	71344	4.31374E+14	Community		허경영?SOUTH KOREA
1243	동원그룹 (Dongwon) 	동원그룹 (Dongwon)	https://www.facebook.com/dongwongroup/	506293	1.18076E+14	Community		동원그룹 (Dongwon)?SOUTH KOREA
1244	맛맛맛 - 먹방연구소 	맛맛맛 - 먹방연구소	https://www.facebook.com/tastylaboratory/	100584	8.15466E+14	Community		맛맛맛 - 먹방연구소?SOUTH KOREA
1245	YG KPLUS 	YG KPLUS	https://www.facebook.com/YGKPLUS/	172086	6.34704E+14	Community		YG KPLUS?SOUTH KOREA
1246	피클 	피클	https://www.facebook.com/thepicle/	68758	3.64723E+14	Community		피클?SOUTH KOREA
1247	성남 분당에서 놀자 	성남 분당에서 놀자	https://www.facebook.com/playseongnam/	66178	1.65912E+14	Community		성남 분당에서 놀자?SOUTH KOREA
1248	송파구강동구 맛집 	송파구강동구 맛집	https://www.facebook.com/songpa99/	68635	1.09096E+15	Community		송파구강동구 맛집?SOUTH KOREA
1249	헬스조선 	헬스조선	https://www.facebook.com/healthchosun/	65906	1.60653E+14	Community		헬스조선?SOUTH KOREA
1250	피나콜라다 	피나콜라다	https://www.facebook.com/YourPinacolada/	86262	5.03273E+14	Community		피나콜라다?SOUTH KOREA
1251	Chuutalk 	Chuutalk	https://www.facebook.com/CHUUTALK/	5251673	9.2965E+14	Community		Chuutalk?GLOBAL
1252	디자인정글 	디자인정글	https://www.facebook.com/DesignJungle/	73905	2.0881E+14	Community		디자인정글?SOUTH KOREA
1253	Kakao Friends 	Kakao Friends	https://www.facebook.com/kakaofriends/	84614	5.34555E+14	Community		Kakao Friends?SOUTH KOREA
1254	K-water 	K-water	https://www.facebook.com/kwaterworld/	131801	1.21805E+14	Community		K-water?SOUTH KOREA
1255	Melon 멜론 	Melon 멜론	https://www.facebook.com/MelonDJ/	203055	1.70295E+14	Community		Melon 멜론?SOUTH KOREA
1256	경상북도 	경상북도 호찌민 경주세계문화엑스포	https://www.facebook.com/CultureEXPO/	70041	1.76128E+14	Community		경상북도?SOUTH KOREA
1257	Humans of New York 	Humans of New York	https://www.facebook.com/humansofnewyork/	18271102	1.021E+14	Community		Humans of New York?GLOBAL
1258	리얼 후기 모여라 	리얼 후기 모여라	https://www.facebook.com/comerealreview/	57006	1.1225E+15	Community		리얼 후기 모여라?SOUTH KOREA
1259	Cyphers 	Cyphers	https://www.facebook.com/neople.joker/	57969	2.10402E+14	Community		Cyphers?SOUTH KOREA
1260	리더들의 보물창고 	리더들의 보물창고	https://www.facebook.com/trendleadersclub/	105798	1.90899E+14	Community		리더들의 보물창고?SOUTH KOREA
1261	Tech Insider 	Tech Insider	https://www.facebook.com/techinsider/	12403572	3.52751E+14	Community		Tech Insider?GLOBAL
1262	마비노기 	마비노기 영웅전	https://www.facebook.com/mabi.heroes/	58729	2.00355E+14	Community		마비노기?SOUTH KOREA
1263	니가찾던그시계 	니가찾던그시계	https://www.facebook.com/musthavewatch/	52618	8.70557E+14	Community		니가찾던그시계?SOUTH KOREA
1264	독서연구소 	독서연구소	https://www.facebook.com/readresearch/	56992	1.67194E+15	Community		독서연구소?SOUTH KOREA
1265	SMROOKIES 	SMROOKIES	https://www.facebook.com/SMROOKIES/	906725	5.80555E+14	Community		SMROOKIES?GLOBAL
1266	Primary 프라이머리 	Primary 프라이머리	https://www.facebook.com/primarybeat/	62316	2.15158E+14	Community		Primary 프라이머리?SOUTH KOREA
1267	Art People Gallery 	Art People Gallery	https://www.facebook.com/artpeople1/	5861759	1.09328E+14	Community		Art People Gallery?GLOBAL
1268	광주의 오월을 기억해주세요. 	광주의 오월을 기억해주세요.	https://www.facebook.com/may18gwangju/	52213	1.38837E+15	Community		광주의 오월을 기억해주세요.?SOUTH KOREA
1269	GIGadgets 	GIGadgets	https://www.facebook.com/GIGadgets.Fans/	8630500	7.03948E+14	Community		GIGadgets?GLOBAL
1270	C? D?u Vi?t T?i H?n Qu?c 	C? D?u Vi?t T?i H?n Qu?c	https://www.facebook.com/codauvietinkorea/	167067	9.15649E+14	Community		C? D?u Vi?t T?i H?n Qu?c?VIETNAM
1271	육아당 	육아당	https://www.facebook.com/babykor/	49760	1.46067E+14	Community		육아당?SOUTH KOREA
1272	지그재그 : 여성쇼핑몰 모음 	지그재그 : 여성쇼핑몰 모음	https://www.facebook.com/zigzagapp/	49023	4.40382E+14	Community		지그재그 : 여성쇼핑몰 모음?SOUTH KOREA
1273	마음까지 꽃 	마음까지 꽃	https://www.facebook.com/bloomingmoment/	49436	1.43852E+15	Community		마음까지 꽃?SOUTH KOREA
1274	하루 5분 기획공부 	하루 5분 기획공부	https://www.facebook.com/5min.planning/	49560	1.76232E+15	Community		하루 5분 기획공부?SOUTH KOREA
1275	NU THANKS 	NU THANKS	https://www.facebook.com/nuthanks99/	50930	4.78175E+14	Community		NU THANKS?SOUTH KOREA
1276	퇴사는 못하고 여행 	퇴사는 못하고 여행	https://www.facebook.com/travelwithwork/	46266	6.05721E+14	Community		퇴사는 못하고 여행?SOUTH KOREA
1277	Did you know that? 	Did you know that?	https://www.facebook.com/harbbynews/	47607	3.18325E+14	Community		Did you know that??SOUTH KOREA
1278	The Bling 	Official Chingo Bling	https://www.facebook.com/officialchingobling/	1298250	1.23244E+11	Community		The Bling?SOUTH KOREA
1279	S. Record 	Fool's Gold Records	https://www.facebook.com/foolsgoldrecords/	115637	1.05722E+11	Community		S. Record?SOUTH KOREA
1280	I like it 	Like it and smile  ???? ??? ? ????	https://www.facebook.com/Likeitandsmile/	1117661	1.29726E+14	Community		I like it?SOUTH KOREA
1281	Community Korea 	Community Korea	https://www.facebook.com/communitykorea/	108291	3.82517E+14	Community		Community Korea?SOUTH KOREA
1282	Freekickerz	Freekickerz	https://www.facebook.com/freekickerz/	3767010	1.24404E+14	Community		Freekickerz?GERMANY
1283	ONE PIECE Fanpage	ONE PIECE Fanpage	https://www.facebook.com/oppirates/	6186826	4.8536E+11	Community		ONE PIECE Fanpage?JAPAN
1284	YouLike (????????) 	YouLike (????????)	https://www.facebook.com/youlikeclipded.info/	13587516	2.21318E+14	Community		YouLike (????????)?THAILAND
1285	Esquire Korea 에스콰이어 코리아 	Esquire Korea 에스콰이어 코리아	https://www.facebook.com/esquiremagazinekr/	59685	1.0873E+15	Community		Esquire Korea 에스콰이어 코리아?GLOBAL
1286	NTD People - NTD 피플 	NTD People - NTD 피플	https://www.facebook.com/NTDPeople/	49214	1.39962E+15	Community		NTD People - NTD 피플?GLOBAL
1287	OP.GG - 오버워치 	OP.GG - 오버워치	https://www.facebook.com/overwatchopgg/	42726	1.36388E+15	Community		OP.GG - 오버워치?SOUTH KOREA
1288	Vaans 	Vaans	https://www.facebook.com/Vans.Official.2015/	1081953	1.48757E+15	Community		Vaans?GLOBAL
1289	병맛수능 	병맛수능	https://www.facebook.com/bottlestudy/	42249	7.15408E+14	Community		병맛수능?GLOBAL
1290	쫑끗 	쫑끗	https://www.facebook.com/PrickUp/	44438	3.4921E+14	Community		쫑끗?SOUTH KOREA
1291	갖고싶다 	갖고싶다	https://www.facebook.com/qqq2bc/	473614	2.35377E+14	Community		갖고싶다?SOUTH KOREA
1292	BTS 방탄소년단 	BTS	https://www.facebook.com/bangtan.official/	5312009	5.61348E+14	Community		BTS 방탄소년단?SOUTH KOREA
1293	ALT 알트 	ALT 알트	https://www.facebook.com/altforward/	42071	1.69017E+15	Community		ALT 알트?SOUTH KOREA
1294	Viral in USA	Viral in USA	https://www.facebook.com/viralinusa/	6502005	4.56898E+14	Community		Viral in USA?UNITED STATES
1295	Ideas Creativas 	Ideas Creativas y Fiestas	https://www.facebook.com/ideascreativasyfiestas/	4584539	1.62139E+15	Community		Ideas Creativas?GLOBAL
1296	설렘주의 	설렘주의	https://www.facebook.com/S2ulrem/	471158	1.46835E+15	Community		설렘주의?SOUTH KOREA
1297	와인OK 	와인OK	https://www.facebook.com/WineOK/	41243	2.12113E+14	Community		와인OK?SOUTH KOREA
1298	Amazing World 	Amazing Things In The World	https://www.facebook.com/AmazingThingsInTheWorld/	5730253	3.38078E+14	Community		Amazing World?GLOBAL
1299	Blog T?m S? 	Blog T?m S?	https://www.facebook.com/blogtamsu.fanpage/	12152385	1.43967E+15	Community		Blog T?m S??VIETNAM
1300	DevRange - Psychology & Human Development. 	DevRange - Psychology & Human Development.	https://www.facebook.com/DevRange/	3182775	1.42929E+14	Community		DevRange - Psychology & Human Development.?GLOBAL
1301	INSIDER design 	INSIDER design	https://www.facebook.com/thisisinsiderdesign/	7483982	2.28803E+14	Community		INSIDER design?GLOBAL
1302	호주청정우 	호주청정우	https://www.facebook.com/TrueAussieBeefKorea/	39331	1.55379E+15	Community		호주청정우?SOUTH KOREA
1303	G?c Th? Gi?n 	G?c Th? Gi?n	https://www.facebook.com/haivl.com/	10709430	3.83924E+14	Community		G?c Th? Gi?n?VIETNAM
1304	Moda Fashion by IdeeBeauty 	Moda Fashion by IdeeBeauty	https://www.facebook.com/ilovemoda.style/	1157531	1.94844E+14	Community		Moda Fashion by IdeeBeauty?GLOBAL
1305	INSIDER 	Tech Insider	https://www.facebook.com/techinsider/	12403591	3.52751E+14	Community		INSIDER?GLOBAL
1306	WKE 	WKE	https://www.facebook.com/worldkpopent/	436619	4.03368E+11	Community		WKE?GLOBAL
1307	Takgun Lee 	Takgun Lee	https://www.facebook.com/postview/	38901	1.69665E+14	Community		Takgun Lee?SOUTH KOREA
1308	Crayon POP (크레용팝) 	Crayon POP (크레용팝)	https://www.facebook.com/crayonpopinternationalfanbase/	234670	4.2087E+14	Community		Crayon POP (크레용팝)?GLOBAL
1309	뷰티톡 Beautytalk 	뷰티톡 Beautytalk	https://www.facebook.com/beautytalkapp/	236410	2.88323E+14	Community		뷰티톡 Beautytalk?SOUTH KOREA
1310	H?i nh?ng ng??i th?ch đ?c tin t?c 24h 	H?i nh?ng ng??i th?ch đ?c tin t?c 24h	https://www.facebook.com/fan24h/	8226182	3.14104E+14	Community		H?i nh?ng ng??i th?ch đ?c tin t?c 24h?VIETNAM
1311	Tasty Japan	Tasty Japan	https://www.facebook.com/buzzfeedtastyjapan/	4430084	1.63354E+15	Community		Tasty Japan?JAPAN
1312	Billy Graham Evangelistic Association	Billy Graham Evangelistic Association	https://www.facebook.com/BillyGrahamEvangelisticAssociation/	2363401	1.18549E+11	Community		Billy Graham Evangelistic Association?UNITED STATES
1313	PhotoZone 	PhotoZone	https://www.facebook.com/PhotoZoneEn/	3811981	3.28994E+14	Community		PhotoZone?GLOBAL
1314	엘지트윈스(LG Twins) 팬페이지 	엘지트윈스(LG Twins) 팬페이지	https://www.facebook.com/lgtwinsfan/	34700	1.89209E+14	Community		엘지트윈스(LG Twins) 팬페이지?SOUTH KOREA
1315	오빠랑 	오빠랑 여행갈래?	https://www.facebook.com/withOhwa/	1268540	5.91061E+14	Community		오빠랑?SOUTH KOREA
1316	투니무비 	투니무비	https://www.facebook.com/toonimovie/	32018	4.35282E+14	Community		투니무비?SOUTH KOREA
1317	Mundo 3D	Mundo 3D	https://www.facebook.com/3DMundo/	1236827	3.09349E+14	Community		Mundo 3D?BRAZIL
1318	더기어 	더기어	https://www.facebook.com/thegearnews/	32601	6.78626E+14	Community		더기어?SOUTH KOREA
1319	ArchDaily 	ArchDaily	https://www.facebook.com/ArchDaily/	2293517	2.10741E+11	Community		ArchDaily?GLOBAL
1320	놀부 	놀부	https://www.facebook.com/nolboofood/	32307	4.12846E+14	Community		놀부?SOUTH KOREA
1321	Korea.com 	Korea.com	https://www.facebook.com/KoreaDotCom/	2855423	1.45483E+14	Community		Korea.com?GLOBAL
1322	영어자극 	영어자극	https://www.facebook.com/english.sway/	33526	7.70875E+14	Community		영어자극?SOUTH KOREA
1323	카드뉴스 만드는 녀자 	카드뉴스 만드는 녀자	https://www.facebook.com/cardnewstip/	31500	8.39499E+14	Community		카드뉴스 만드는 녀자?SOUTH KOREA
1324	YBM 청춘싸롱 	YBM 청춘싸롱	https://www.facebook.com/ybmsalon/	32325	3.95603E+14	Community		YBM 청춘싸롱?SOUTH KOREA
1325	육아의여왕 	육아의여왕	https://www.facebook.com/babyinfoTip/	32947	1.56708E+15	Community		육아의여왕?SOUTH KOREA
1326	YouVersion 	YouVersion	https://www.facebook.com/YouVersion/	3834443	28948466501	Community		YouVersion?GLOBAL
1327	OLB - Opinion Leader of Baseball 	OLB - Opinion Leader of Baseball	https://www.facebook.com/BASEBALLOLB/	31918	6.15435E+14	Community		OLB - Opinion Leader of Baseball?SOUTH KOREA
1328	EXO International Fanclub 	EXO International Fanclub	https://www.facebook.com/exofanclub/	934214	2.12955E+14	Community		EXO International Fanclub?GLOBAL
1329	Soompi 	Soompi	https://www.facebook.com/soompi/	7057856	12642315906	Community		Soompi?GLOBAL
1330	Cheese Cake :) 	Cheese Cake :)	https://www.facebook.com/CheeseCakeRecipe/	1863128	19062164995	Community		Cheese Cake :)?GLOBAL
1331	Dog Lovers 	Dog Lovers	https://www.facebook.com/i.love.dogs.in/	4325430	41288731654	Community		Dog Lovers?GLOBAL
1332	하이낸스(hinance) 	하이낸스(hinance)	https://www.facebook.com/hinance/	29270	4.8174E+14	Community		하이낸스(hinance)?SOUTH KOREA
1333	I Love Shopping	I Love Shopping.	https://www.facebook.com/ILoveShoppingDresses/	3519809	6.44945E+14	Community		I Love Shopping.?GLOBAL
1334	Extra Videos 	Extra Videos	https://www.facebook.com/luxlyfe.net/	1802424	2.02965E+14	Community		Extra Videos?GLOBAL
1335	삼성디스플레이 	삼성디스플레이	https://www.facebook.com/SamsungDisplay/	28511	5.82102E+14	Community		삼성디스플레이?SOUTH KOREA
1336	Music on Facebook 	Music on Facebook	https://www.facebook.com/Musicians/	6265945	10435416547	Community		Music on Facebook?GLOBAL
1337	Viral Videos 	ViralVideos	https://www.facebook.com/ViralVideosOriginal/	7702165	5.60912E+14	Community		Viral Videos?GLOBAL
1338	청춘씨:발아 	청춘씨:발아	https://www.facebook.com/20c8a/	27548	1.45711E+15	Community		청춘씨:발아?SOUTH KOREA
1339	Beautiful Makeup Search 	Beautiful Makeup Search	https://www.facebook.com/BeautifulMakeupSearch/	2571557	1.22861E+14	Community		Beautiful Makeup Search?GLOBAL
1340	Glen Check	Glen Check	https://www.facebook.com/bandGLENCHECK/	41799	2.06695E+14	Community		"Glen Check?TAIWAN, SOUTH KOREA"
1341	HeilRJ Football Channel 	HeilRJ Football Channel	https://www.facebook.com/heilrj/	2246476	2.7391E+14	Community		HeilRJ Football Channel?GLOBAL
1342	88rising 	88rising	https://www.facebook.com/88rising/	582575	1.71197E+15	Community		88rising?PHILIPPINES
1343	웹스와 함께 It정보 잼나는 일상 공유 	웹스와 함께 It정보 잼나는 일상 공유	https://www.facebook.com/webs.kr/	27240	6.18748E+14	Community		웹스와 함께 It정보 잼나는 일상 공유?SOUTH KOREA
1344	베네핏 매거진 - Benefit magazine 	베네핏 매거진 - Benefit magazine	https://www.facebook.com/benefitmag/	27267	1.97858E+14	Community		베네핏 매거진 - Benefit magazine?SOUTH KOREA
1345	월간디자인 	월간디자인	https://www.facebook.com/monthlydesign/	28002	4.30965E+14	Community		월간디자인?SOUTH KOREA
1346	Football Daily 	Football Daily	https://www.facebook.com/footballdaily/	4320024	1.63183E+14	Community		Football Daily?GLOBAL
1347	Community Voices from Facebook 	Community Voices from Facebook	https://www.facebook.com/CommunityVoices/	2360764	3.90333E+14	Community		Community Voices from Facebook?GLOBAL
1348	Shanghaiist 	Shanghaiist	https://www.facebook.com/shanghaiist/	5206844	5852261029	Community		Shanghaiist?GLOBAL
1349	Happy Cats 	Happy Cats	https://www.facebook.com/HappyCatsOnline/	4484798	1.10304E+15	Community		Happy Cats?GLOBAL
1350	??????? TVPool 	??????? TVPool	https://www.facebook.com/tvpoolsocial/	6824837	1.3119E+14	Community		??????? TVPool?THAILAND
1351	Asian Boss 	Asian Boss	https://www.facebook.com/asianboss/	231457	6.18191E+14	Community		Asian Boss?SOUTH KOREA
1352	Vogue Runway	Vogue Runway	https://www.facebook.com/VogueRunway/	1848218	7050739895	Community		Vogue Runway?UNITED STATES
1353	시계의 모든 것 'All about Watches' 	시계의 모든 것 'All about Watches'	https://www.facebook.com/watchforum/	36927	1.53732E+15	Community		시계의 모든 것 'All about Watches'?SOUTH KOREA
1354	Futurism 	Futurism	https://www.facebook.com/futurism/	6189633	3.52365E+14	Community		Futurism?GLOBAL
1355	KCON.TV 	KCON.TV	https://www.facebook.com/kcontv/	554244	1.56675E+14	Community		KCON.TV?GLOBAL
