page_name,page_id,post_last,post_period
Romelu Lukaku,122326564475039,2017-09-18,10.333333333333334
Hans Zimmer,7170054127,2017-11-06,3.4166666666666665
Allen Iverson,10960345836,2017-11-02,4.583333333333333
피아노아람,1514235178790894,2017-11-05,7.541666666666667
업텐션 Up10tion,952250614832377,2017-11-07,0.16666666666666666
Daughtry,6299270457,2017-10-30,2.625
Ann Thongprasom,71099268479,2017-11-07,0.8333333333333334
Gallant,110430075640255,2017-11-07,11.375
TJR,99644836470,2017-10-13,3.6666666666666665
BNM BOYS,193538131146378,2017-11-07,1.75
윤현상 - Yoon Hyunsang,1530725207143193,2017-10-27,12.0
Microdot,350382141696309,2017-11-07,2.75
Jack Johnson,5916438291,2017-11-03,2.125
Rain_비&정지훈,1555744014738855,2017-11-06,4.875
Bodyslam,133294784852,2017-11-07,0.16666666666666666
Knife Party,194655490581028,2017-11-03,11.791666666666666
Chris Cho,605457922894176,2017-11-06,0.9166666666666666
李元玲 Cathryn Lee,193467924097776,2017-10-11,7.041666666666667
Daley Blind,346775228809902,2017-10-12,15.125
Piyanut Pannoy (ปิยะนุช แป้นน้อย),137481469680107,2017-11-07,0.3333333333333333
Martha Stewart,32864016288,2017-11-07,0.041666666666666664
Joe Hisaishi,24626496561,2017-06-14,30.083333333333332
Rich Chigga,1673561712897655,2017-10-24,2.7083333333333335
Clayton Kershaw,526520254047495,2017-11-06,2.375
J.Cole,86386329660,2017-10-18,13.041666666666666
Damir Doma,128183141793,2017-11-03,2.25
Lily Allen,5202024322,2017-09-24,20.625
EXO,306748696019898,2017-11-06,1.625
Mild Jiravechsoontornkul,298545700194204,2017-11-07,1.0
Blake Griffin,194822060923,2017-11-04,10.083333333333334
มิน พีชญา MinFC,151205981614637,2014-07-15,0.2916666666666667
Lee Min Hoo,315936285117756,2017-11-04,1.1666666666666667
Birdy,118697821541782,2017-10-27,14.541666666666666
Rabindra Mishra,139686209446900,2017-11-07,0.16666666666666666
Dream Theater,7677942180,2017-11-04,1.125
Zion.t 자이언티 zion.t,1530175370574576,2017-10-30,62.0
Nash Grier,1001202593239192,2017-11-06,3.9166666666666665
Hoàng Thùy Linh,499488580081854,2017-11-07,0.7916666666666666
Nick Vujicic México,152460441561240,2017-11-06,3.75
ฌอน บูรณะหิรัญ - Sean Buranahiran,190757521017080,2017-11-06,4.166666666666667
Seong-Jin Cho,426235100828853,2017-11-05,5.166666666666667
칠학년일반 Year7Class1 7학년1반,1464348073792683,2017-11-07,1.7916666666666667
VINAI,481642995230558,2017-11-06,1.75
AprilSkin 에이프릴스킨,657120014400763,2017-11-07,1.75
My Tam,1410360992530635,2017-11-07,0.6666666666666666
Gary Cahill,223622841125122,2015-10-18,2.1666666666666665
Alan Walker,427227870674644,2017-11-05,0.5416666666666666
Dan Truong Official,275829452430686,2017-11-07,1.7916666666666667
Priyanka Karki,171097065294,2017-11-06,1.7916666666666667
Victoria Justice,382355050831,2017-11-07,1.4166666666666667
Anonymous Electronica,145183865525201,2017-06-01,12.125
Leng Yein,74485364340,2017-11-07,0.20833333333333334
Lee Seung Gi,108034869225200,NA,NA
New Hope Club,1675894699295201,2017-11-05,0.875
Park Shin Hye International,124115104277730,2017-11-06,0.2916666666666667
Men's Health,56916320206,2017-11-07,0.041666666666666664
Sam Pinto,108214705870117,2017-11-06,0.7916666666666666
Khổng Tú Quỳnh,483041878429437,2017-11-07,1.875
B1A4 - JinYoung,185338988179043,2016-11-16,26.916666666666668
Chris Tomlin,25937211069,2017-11-07,0.20833333333333334
Dalshabet,528075437213666,2017-10-31,2.5
HONNE,317474615056106,2017-09-03,6.0
Vu Pham Diem My,142315561304,2017-11-06,0.75
MGMT,35850344767,2017-11-03,6.5
Nguyen Cao Ky Duyen,122807141064125,2017-11-06,1.4166666666666667
周杰倫 Jay Chou,72447883975,2017-11-01,2.7083333333333335
Chris Smalling,152851424787696,2017-11-03,2.9583333333333335
Muna Thapa Magar,145332572152992,2017-11-07,0.4166666666666667
4Minute Asia,135111016510890,2016-07-31,22.833333333333332
JuNCurryAhn,287331861281920,2017-10-13,12.166666666666666
Anju Panta,101114146619308,2017-11-07,1.7916666666666667
Travis Pastrana,91549997472,2017-11-05,2.5
Sabeena Karki,151603246267,2017-11-06,0.75
Gào,131626168973,2017-11-07,7.416666666666667
Faii Amfine,177790395664562,2017-11-07,1.2083333333333333
Rory McIlroy,152976388115795,2017-11-06,2.875
Madeon,124650574258090,2017-08-12,15.25
Alodia Gosiengfiao,152138396746,2017-11-07,0.7083333333333334
Namie Amuro,218747518193992,2017-11-07,3.6666666666666665
Namrata Shrestha,148278362941,2017-11-02,2.4166666666666665
A.De 에이디이,207608269622171,2017-10-21,1.5
Brendan Meyers,257795747712664,2017-11-06,0.7083333333333334
Wutt Hmone Shwe Yi,240382364361,2017-11-06,1.0416666666666667
EXO,306748696019898,2017-11-06,1.625
Iya Villania,72742529785,2017-11-06,1.1666666666666667
Jayesslee,166542418540,2017-10-21,34.416666666666664
Disclosure,137029526330648,2017-10-02,10.25
Lena Park (박정현),103995131237,2017-10-10,57.5
Sririta Jensen,289902645988,2017-11-01,2.2083333333333335
Khem ខេម,266004566771659,2017-11-05,1.3333333333333333
Blur,7151355743,2017-10-05,11.458333333333334
Galantis,251070338332198,2017-11-07,0.5833333333333334
Lang Lang - 郎朗,16325423351,2017-11-06,1.2916666666666667
Krewella,119829931409738,2017-11-07,0.7083333333333334
씨클라운 C-Clown,493848427295647,2015-10-05,9.875
Bold Dorjsuren,119886108038647,2017-11-07,2.2083333333333335
워너비 패션 뷰티 꿀팁,255096321343249,2017-11-07,0.3333333333333333
Hyun Bin,179642925397906,2017-11-07,0.8333333333333334
Lenka,22373066888,2017-11-06,1.0833333333333333
Pu Pongsit Official,294803677254875,2017-11-07,0.25
The 1975,365648163464988,2017-09-07,2.2916666666666665
Jordan Henderson,180362872019250,2017-10-16,34.541666666666664
Georges St-Pierre,39734800649,2017-11-05,0.75
SNSD♥TaeYeon♥Forever♥,341497963291,2017-10-28,3.1666666666666665
Tiffany 티파니,130051150354,2017-08-10,0.4166666666666667
TEEN TOP 틴탑,153952214769221,2017-11-07,0.4583333333333333
Billy Joel,57084011597,2017-10-30,2.1666666666666665
David Chang,233778186637566,2017-11-04,2.5833333333333335
Ailee 에일리 Official,352665364771578,2017-05-17,51.333333333333336
Jabbawockeez,8575300901,2017-11-03,4.541666666666667
MOCHA GIRLS,461931320393,2017-11-07,0.2916666666666667
The Chronicles of Narnia,140768975933362,2017-10-10,23.333333333333332
Noo Phước Thịnh,171751199674,2017-11-07,0.5
Tina Jittaleela,132235056821381,2017-11-07,0.5
Walk Off The Earth,75075990356,2017-11-02,0.9583333333333334
Kapil Sharma V/s CID Jokes,226936510829139,2017-11-05,1.2916666666666667
Paul George,347333162059330,2017-08-03,15.333333333333334
Emily Skye,147170835314482,2017-11-06,0.2916666666666667
Kyo York,117366431762561,2017-11-06,1.6666666666666667
Breanna Youn,535229519917617,NA,NA
Ice Age Movies,129577537128630,2017-11-06,9.833333333333334
Preap Sovath,353017968102623,2017-11-01,6.291666666666667
Colmar Originals,151188688826822,NA,NA
Tinashe,173551176002601,2017-11-04,1.4166666666666667
Dương Triệu Vũ,71811214151,2017-11-06,0.5833333333333334
Phil Jones,583368505090051,2017-05-12,21.916666666666668
Nghệ Sĩ Trường Giang,123588824478563,2017-11-06,3.3333333333333335
Alain Ducasse,271546371947,2017-11-06,0.5416666666666666
Kyle Walker,469589596469009,2017-11-04,2.75
Ngo Thanh Van,195631925229,2017-11-07,0.4583333333333333
Glenn Maxwell,260673804052204,2017-10-20,11.25
CNBLUE,116994331711734,2017-11-07,0.16666666666666666
coarse,131425426885767,2017-10-02,14.833333333333334
JVevermind,333701686670898,2017-11-05,13.166666666666666
EXO - TAO,264645370263380,2017-09-29,1.5416666666666667
SNSD♥SeoHyun♥Forever♥,346207347887,2017-11-06,0.3333333333333333
"Jon ""Bones"" Jones",230938173683068,2017-08-10,1.125
Claudio Marchisio,116929881666895,2017-11-06,1.25
Lupe Fiasco,8128837281,2017-11-06,0.875
Yuki Furukawa 古川雄輝,189917254385069,2017-11-05,2.0
Ngoc Thao,578532102282030,2017-11-06,0.625
The Simpsons,29534858696,2017-11-06,0.7916666666666666
Việt Hương,241141239273866,2017-11-07,0.6666666666666666
Robert Piotrowicz Fitness,179893345378982,2017-11-07,0.5833333333333334
Phongsathon Srijun,499354740089476,2017-11-07,0.3333333333333333
FHM.Tanya2013,131145910392620,2017-11-04,8.541666666666666
Hoobastank,26348028827,2017-11-01,2.0416666666666665
Two Door Cinema Club,86185782848,2017-10-30,5.083333333333333
James Morrison,6134209286,2017-09-07,15.166666666666666
Damian Lillard,298080910272409,2017-11-06,1.0416666666666667
Klay Thompson,183891904993647,2017-11-03,6.541666666666667
Parokya ni Edgar,108261248299,2017-11-05,1.2916666666666667
Dome Pakorn Lam,160933953925725,2017-11-07,1.0833333333333333
Madame Mod,158849927521751,2017-10-04,29.375
Power of Positivity,107787352370,2017-11-07,0.041666666666666664
Phương Mỹ Chi - Cô bé dân ca,379204125523654,2017-11-07,0.4583333333333333
Anthony Davis,119045328124234,2017-11-03,1.5833333333333333
Huy Cung,613105295495170,2017-11-06,2.5
Acacia Brinley,139600962893115,2017-08-23,5.833333333333333
Ranz Kyle,405666256439140,2017-11-06,2.5416666666666665
Luther Vandross,75196360736,2017-11-06,3.4583333333333335
Yureni Noshika,17873179905,2017-11-04,1.2916666666666667
Varun Pruthi India,280135895831123,2017-10-20,0.75
Da Endorphine DaEndorphine.com,128156643898167,2017-11-07,0.5
Văn Mai Hương,101635296572273,2017-11-07,1.0833333333333333
Simon Mignolet,421234871247663,2017-11-05,1.9583333333333333
Shalani Tharaka,191963207496803,2017-11-06,2.0
Malvika Subba,119411737077,2017-11-04,1.7916666666666667
New York Philharmonic,6355187292,2017-11-06,0.875
TWICE-周子瑜（TzuYu 쯔위）,1623320281247151,2017-11-05,1.375
Sakolrat Woraurai,131170241972,2017-11-07,0.7916666666666666
The Chemical Brothers,19311247240,2017-10-28,4.25
Ưng Hoàng Phúc,116126149275,2017-11-07,0.5416666666666666
Anderson 'The Spider' Silva,188836614470252,2017-11-03,1.2916666666666667
劉以豪 Jasper,109078869110302,2017-11-07,0.9583333333333334
Make up artist Bella,451092605001683,2017-11-07,0.625
Carabao Official,294470807275088,2017-11-07,0.3333333333333333
"Earth, Wind & Fire",13458425988,2017-11-05,3.4583333333333335
Weezer,20355427272,2017-11-07,0.4166666666666667
Sunita Dulal,154496547894689,2017-11-07,2.2916666666666665
여자들의 동영상,223407304469712,2017-11-07,1.2083333333333333
Yo Mama,218304001514634,2017-11-06,0.2916666666666667
DJ Lady Style,113780211973598,2017-11-01,4.041666666666667
David Tennant,16178305388,2017-11-07,0.08333333333333333
Thùy Chi,1587060744913415,2017-11-06,1.0416666666666667
Warm Bodies,417079061686000,2017-10-20,28.416666666666668
SNSD Mexico (soshimexico),342021952479427,2017-11-07,0.08333333333333333
Park Bom,64289514379,2015-10-31,37.541666666666664
Ki Hong Lee,169014533144650,2017-11-05,2.8333333333333335
Cash,112366072107944,NA,NA
Ryuichi Sakamoto 坂本龍一,10360321603,2017-11-06,0.9583333333333334
Sachin Tendulkar Gymkhana,580376905363617,2016-01-01,26.25
Henry Lau,302108276542904,2017-10-28,2.2083333333333335
Sam Tsui,34356105818,2017-11-07,3.75
Anthony Martial,1481632972145357,2017-11-01,6.375
Urankholboo,265976826798889,2017-11-07,0.6666666666666666
KARL LAGERFELD,303772682987440,2017-11-06,1.6666666666666667
Quang Lê,177039600649,2017-11-05,1.625
Luke Shaw,1540885732798469,2017-10-26,15.291666666666666
Pat Metheny,25511069925,2017-10-25,11.291666666666666
Miles Davis,57796847423,2017-10-03,9.5
PenMerah [dot] com,106426632792383,2017-11-07,0.041666666666666664
Thu Minh,331672773583522,2017-11-06,2.3333333333333335
Peter Sagan - kandidát na predsedu Žilinského samosprávneho kraja,470873186622425,2017-11-06,3.1052631578947367
Sandy,116953421665546,2017-11-06,0.7916666666666666
Cara Delevingne,1453470311647266,2017-09-25,9.958333333333334
Liz Climo,264970223567940,2017-10-30,1.0833333333333333
Yama Buddha,182315218479503,2017-09-06,12.125
Mahela Jayawardena,373472489599,2017-11-07,4.625
QPark,1596076743971510,2017-11-07,8.666666666666666
Jose Aldo Junior,202485699804196,2017-11-01,2.75
Keki Adhikari,141382225905204,2017-11-07,0.7916666666666666
Phoenix,19227674432,2017-11-02,3.75
L'Arc-en-Ciel,139185632806476,2017-11-06,0.8333333333333334
Ha Ji Won (하지원),294569125058,2017-10-13,19.666666666666668
MYNAME,358731044224980,2017-10-27,6.708333333333333
M83,19342919816,2017-08-18,10.958333333333334
Indian Singing King Sonu Nigam,382888788506920,2017-11-07,0.4166666666666667
周子瑜 Tzuyu 쯔위,1572465913017955,2017-11-07,0.25
Zuzie,511116668943189,2017-11-07,2.3333333333333335
Ander Herrera,1448777165395616,2017-10-31,2.9166666666666665
Ian Hecox,142314305831739,2017-08-22,12.666666666666666
The Smashing Pumpkins,7301722641,2017-11-03,2.375
Chrissy Costanza,117159768458728,2017-10-11,22.083333333333332
Benson Henderson,290615929041,2017-11-04,4.708333333333333
4 Minutes,100459732014,2015-02-09,26.708333333333332
OK Go,7112765682,2017-11-06,0.875
Johnny Tri Nguyen,216246710203,2017-10-23,5.291666666666667
ASAP Ferg,466744043373670,2017-11-06,1.125
Kurt Schneider,132029000180393,2017-11-04,1.4583333333333333
Morgan Schneiderlin,743041129050807,2017-07-10,13.958333333333334
王力宏 Wang Leehom,56712367053,2017-11-07,2.875
Donnalyn Bartolome,196934133652011,2017-11-07,0.9583333333333334
Kaskade,61011643972,2017-11-06,1.2916666666666667
ASAP Mob,374870522632345,2017-11-03,3.3333333333333335
Kim Ryeowook,17609613245,NA,NA
Mari Ferrari,160865910591616,2017-11-05,2.125
SNSD♥Jessica♥Forever♥,355073558136,2017-10-27,12.083333333333334
Flume,193845343984168,2017-11-02,8.333333333333334
Ruud van Nistelrooy,227679547362193,2017-11-03,3.8333333333333335
365daband,104241402979600,2017-11-07,0.5416666666666666
ScHoolboyQ,128926473831602,2017-10-19,13.375
LABANOON,105363619493258,2017-11-07,1.0416666666666667
David Archuleta,15381227659,2017-11-06,0.5
Pixie Lott,24162956151,2017-11-06,0.5416666666666666
Ryan Higa,274524094746,2017-11-02,2.9583333333333335
BIG ASS Rockband,100644632879,2017-11-07,1.5416666666666667
Marcus Miller,125708060189,2017-10-27,3.375
Mak Sensonita - ToTa,394417377241475,2017-11-06,0.7083333333333334
Peter Bence,105884918267,2017-11-04,6.458333333333333
IRAJ,36305830133,2017-11-07,0.2916666666666667
楊丞琳 Rainie Yang,132105666869303,2017-11-06,1.625
Aziatix,112509688829622,2015-08-25,19.666666666666668
Babyface,36252419462,2017-10-23,6.166666666666667
Celebrity Chef. Gianfranco Chiarini,19641570381,2017-11-05,1.0416666666666667
slank,6124173892,2017-11-07,0.4166666666666667
Iwan Fals,40991770672,2017-11-04,2.0416666666666665
DJ Da Candy,159245397478852,2017-11-06,0.4583333333333333
Chef Daniel Boulud,352709974289,2017-11-06,5.958333333333333
Desiigner,944804612304648,2017-10-30,5.041666666666667
MAKJ,118573794886566,2017-10-29,16.791666666666668
Vicetone,401152003248508,2017-10-31,3.7916666666666665
3OH!3,31342311778,2017-10-26,15.833333333333334
Yuri 권유리,52417788308,2016-02-06,1.875
B1a4- Baro,100291373393326,2016-11-16,35.75
gloc-9,49921249146,2017-11-07,0.3333333333333333
Tik Jesdaporn Pholdee,352719396031,2017-11-06,1.1666666666666667
Chance The Rapper,116463258445747,2017-10-31,4.541666666666667
KH. Abdullah Gymnastiar,294433317256915,2017-11-07,0.16666666666666666
Benny Benassi,109542248992,2017-11-06,1.0833333333333333
고상지 / Koh Sangji,623303334454099,2017-11-01,9.666666666666666
The Simpsons,29534858696,2017-11-06,0.7916666666666666
Hari Bansha Acharya,10325538694,2017-10-23,5.0
G.E.M. 鄧紫棋,13062516037,2017-11-07,0.9166666666666666
FHM.Nuch2013,137388996430368,2017-11-07,1.375
Dada Life,20470322355,2017-11-06,2.2916666666666665
Marie Digby,20820606672,2017-10-30,13.416666666666666
James Blake,243267652125,2017-10-23,15.625
Sara Bareilles,6922826431,2017-10-30,3.2083333333333335
KSHMR,1437466399822114,2017-11-06,1.125
Enchong Dee,161483084257,2017-11-05,10.5
Kevin Love,139711619417377,2017-10-31,8.416666666666666
Dan Worrawech Danuwong,112547505444695,2017-11-07,2.625
Jesus Culture,23650304977,2017-11-06,0.7916666666666666
Parov Stelar,129863715621,2017-09-19,6.625
Nikki Gil,76843668647,2017-11-05,4.166666666666667
Vienna Philharmonic / Wiener Philharmoniker,320213934723089,2017-11-02,1.2916666666666667
Arr Panicha,162259133969401,2017-11-07,0.5
Jessica Jarrell,91639175976,2017-08-29,6.0
范范 范瑋琪,247607958762,2017-11-06,0.625
Jamie Cullum,7773259714,2017-11-04,5.083333333333333
Christian Benteke,503878079660983,2017-10-24,14.291666666666666
San Francisco Ballet,27923251292,2017-11-07,1.625
Nguyễn Xuân Bắc,1028160620536694,2017-11-06,0.875
Ah Moon,226606457350066,2017-11-06,1.5416666666666667
Espinoza Paz,111260187899,2017-11-07,0.625
DNCE,1651973431711706,2017-09-22,3.125
Art of Karl Kopinski,382449358500042,2017-11-07,0.4583333333333333
베리어스 Various,366167730253407,2016-10-25,3.2916666666666665
John Petrucci,126844294034258,2017-11-03,1.9166666666666667
Ellen Meriam Adarna,262960470772448,2017-10-30,3.5
Madilyn Bailey,115897918422411,2017-11-07,2.375
Lee Kwang Soo Vietnam,445781095453882,2017-10-07,7.541666666666667
Feist,6519137812,2017-11-05,4.583333333333333
James Harden,336263533098855,2017-09-29,2.125
The Chris Gayle Academy,1401282343530727,2017-04-19,26.333333333333332
SEKAI NO OWARI,1504225213219515,2017-10-23,6.083333333333333
Aof Pongsak Rattanaphong,125407264168463,2017-11-07,0.25
The Lonely Island,7187318041,2017-10-30,13.0
Mashd N Kutcher,129845083851347,2017-11-02,9.708333333333334
Kenny G's,1600098256951278,NA,NA
Otara Gunewardene,125355292182,2017-11-07,0.125
F(x)-Krystal Jung,190809612422,2017-07-21,5.166666666666667
Andi Guck-Eigenmann,474556239371194,2017-11-05,2.6666666666666665
소년공화국 - Boys Republic,345066552277272,2017-11-04,3.875
Richard Marx,170148395554,2017-11-05,1.2083333333333333
BTS - Jungkook,424676494296954,2017-11-06,0.375
เจมส์ จิรายุ ตั้งศรีสุข fanclub,176095055861653,2017-09-16,10.708333333333334
Phạm Trưởng,378574062216091,2017-11-05,0.75
Kun Khmer Boxing,1495210240729252,2017-11-05,1.5416666666666667
彭于晏 Eddie Peng,173483239738,2017-10-27,4.208333333333333
Ployfon Jeeraporn,584840401557969,2017-11-07,0.2916666666666667
Nam Joo Hyuk,1393452027647217,2017-10-29,0.8333333333333334
Sushma Karki,483910281670631,2017-10-20,2.7916666666666665
Happy Polla,104884109669859,2017-11-06,1.125
Camille Prats Yambao,133676679174,2017-11-07,0.6666666666666666
Clean Bandit,135289098575,2017-11-06,1.0416666666666667
AGNEZ MO,136166399746543,2017-11-06,7.208333333333333
Guy Denning,454877254557728,2017-11-06,0.9583333333333334
Lee Jinki (Onew),60538160093,2013-10-15,51.0
Ngo Kien Huy,747058235322904,2017-11-07,0.4166666666666667
Bird Thongchai,149608325049560,2017-11-07,6.208333333333333
Phuong Thanh,44002216835,2017-11-06,0.2916666666666667
Actor Allu Arjun,769919816454128,2017-11-07,0.08333333333333333
五月天 阿信,211037402285285,2017-11-03,3.0833333333333335
Ann Demeulemeester,162944787075339,2017-09-28,11.333333333333334
Chhorn Sovannareach,229959260415833,2017-11-06,0.375
Linh Miu,705205789521085,2017-11-07,0.3333333333333333
Scott Hoying,103151649882,2017-01-19,15.958333333333334
Franz Ferdinand,9748517548,2017-11-06,2.0416666666666665
Herbie Hancock,7211826782,2017-11-07,1.1666666666666667
Le Cong Vinh,363628100451502,2017-11-04,4.0
Pusha T,414820971884598,2017-09-22,23.333333333333332
Arcade Fire,152513780224,2017-11-06,1.0416666666666667
Kim Kardashian West,114696805612,2017-11-06,0.25
BdotAdot5,905097139566559,2017-11-07,0.7083333333333334
POTATO,121042922436,2017-11-07,0.3333333333333333
Tommy Emmanuel,16303028649,2017-11-05,1.375
ดนตรีสร้างคุณค่าชีวิต,204961892878656,2017-11-05,6.708333333333333
Noam Chomsky,294468630182,2017-11-02,7.791666666666667
Shakib Al Hasan,89058995393,2017-11-06,1.625
Yoshiki,148183251887331,2017-11-06,0.5
Porter Robinson,107343989324200,2017-10-25,13.041666666666666
Bathiya and Santhush (BNS),6872124214,2017-11-07,1.5
Dave Weckl,81444909056,2017-11-06,3.5
Dillon Francis,183306347807,2017-11-06,1.375
2CELLOS,178052335580042,2017-11-05,2.2083333333333335
Heart Evangelista,72475390314,2017-10-31,4.166666666666667
Eric Johnson,313377338720239,2017-11-06,0.5
Miu Lê,1462327057342226,2017-11-01,2.6666666666666665
林俊傑  JJ Lin,193480161484,2017-11-03,1.4583333333333333
Marvin Gaye,49423275782,2017-11-04,11.0
Joey Badass,190323287689591,2017-11-02,1.5833333333333333
Vierra,19283502789,2017-08-05,5.083333333333333
Goro Fujita Art,148056481886295,2017-11-06,0.8333333333333334
Common,46481584202,2017-11-06,0.8333333333333334
Deorro,158000680991527,2017-10-31,7.875
Jeanette Aw,162489273774925,2017-11-07,0.9583333333333334
Firebeatz,194275327250541,2017-11-05,1.8333333333333333
Arci Muñoz,1019421384803408,2017-11-07,0.0
Ciuffi Rossi,244760062202727,2017-10-31,11.75
Jesse Lingard,1645957268998386,2017-10-31,2.8333333333333335
Luis Miguel,123825504333882,2017-11-06,13.791666666666666
Elly Tran,712297768851483,2017-11-04,1.7916666666666667
Tom Aikens,433538630049239,2017-10-26,1.4583333333333333
Breakbot,216924332410,2017-10-20,19.291666666666668
Guillaume Musso,213904455247,2017-11-02,7.583333333333333
Thaitanium,6812053655,2017-11-07,1.0833333333333333
비밥 - Bebop,184390711741158,2016-06-11,15.166666666666666
Victor Wooten,57616431620,2017-11-03,8.833333333333334
Jessica Jung,114663058548657,2017-11-05,3.0833333333333335
f(x) - Sulli,123934441863,2017-11-05,1.7083333333333333
FHM Model,129365367142275,2017-11-07,0.5
Vampire Weekend,146487481057,2017-02-24,50.583333333333336
Ustadz Felix Siauw,68040156350,2017-11-07,0.8333333333333334
Planetshakers,39978230791,2017-11-06,0.8333333333333334
Janaki Sooriyarachchi - Author,225466579624,2017-11-06,1.2083333333333333
Keesamus,132714543500842,2017-11-01,7.916666666666667
After School Club,491136520952642,2017-11-07,0.5833333333333334
Thet Mon Myint,209260995781923,2017-11-06,1.5
Bằng Kiều,144342072243896,2017-11-01,3.3333333333333335
Supercell,126192814092720,2017-10-19,4.416666666666667
Amanda Cerny,100344450058745,2017-11-06,1.5416666666666667
Diễn Viên Hài Thu Trang,743558085657022,2017-11-07,0.375
Gappiya,114523228660375,2017-11-01,3.0833333333333335
Shawn Wasabi,577978478901010,2017-08-20,7.875
JANG KEUN SUK PH,396765540392417,2017-11-03,4.875
Michelle Wie 위성미,115982423817,2017-09-18,46.791666666666664
Megan Young,113591298686586,2017-11-07,1.0
Lost,30566281895,2017-10-10,16.166666666666668
อาจารย์อดัม,146244852086420,2017-11-07,0.25
어썸베이비 - AweSomeBaby,584981641606780,2016-01-08,6.166666666666667
Shaun White,22975546034,2017-11-03,3.625
Kenny Sang,359862914183156,2017-11-07,0.041666666666666664
Amrit Gurung,274471893077,2017-11-02,4.041666666666667
엄정화,178966892227064,2015-07-17,34.6875
Natsumi Hayashi,218798321485908,2017-11-07,6.666666666666667
Jean Paul Gaultier,15137778042,2017-11-07,1.125
Glen Hansard,115919621825432,2017-11-01,3.2083333333333335
Masayoshi Son,303726706363802,2017-02-09,38.166666666666664
TheFatRat,170391949706292,2017-11-05,8.083333333333334
London Symphony Orchestra,7123687989,2017-11-07,0.5833333333333334
Deandre Jordan,532404146845655,2017-03-28,19.125
Lisa Morales Duke,208906996402,2017-11-06,2.5416666666666665
Kasabian,13737917044,2017-10-31,2.5833333333333335
Travis Scott,114308365327046,2017-10-31,5.541666666666667
Chrisette Michele,5783299526,2017-11-07,0.4583333333333333
Tori Kelly,34703638602,2017-11-06,2.5833333333333335
Billy Crawford,188943037824508,2017-11-07,0.125
Yexel Sebastian,1449308358699498,2017-11-07,0.4166666666666667
Maria Ozawa,239368225023,2015-08-16,27.791666666666668
Nguyễn Công Phượng Jmg,1566193146966839,2017-11-03,3.8333333333333335
Bassilyo,100420876988604,2017-11-07,0.041666666666666664
Alex Goot,15054318061,2017-11-04,12.25
JYP Actors,773808292636034,2017-11-07,0.16666666666666666
Kwang ABnormal,110614439012487,2017-11-06,0.5833333333333334
Regine Velasquez,67546862136,2017-11-07,0.6666666666666666
Patrick Barnes,419399994903272,2017-10-11,13.666666666666666
FKJ,199033330228394,2017-11-02,5.625
SOREA 소리아,179897112026650,2017-04-26,3.2916666666666665
Buff Monster,318921553819,2017-11-06,0.5
Cinta Laura,185980081287,2017-11-04,1.9166666666666667
Жүжигчин Баттулга /Аглуу/,118738304943930,2017-11-06,1.5416666666666667
Parn Thanaporn,156235207732605,2017-11-06,1.4583333333333333
Toto,18554375953,2017-10-21,6.0
Park Si Hoo 朴施厚（박시후）,152717931431267,2014-12-22,41.541666666666664
Hector Bellerin,240163312792389,2017-11-03,3.3333333333333335
The Carpenters,131037354538,2017-11-01,12.5
MBLAQ Latino,302237187588,2015-11-05,0.7083333333333334
Ivan Dorschner,290896587704183,2017-11-03,6.583333333333333
Song Joong Ki,1755084244713864,2017-11-07,0.2916666666666667
Andi Manzano,34528296895,2017-11-07,0.4166666666666667
Ms dhoni is best captain of india,112154842177583,2017-11-07,0.08333333333333333
宋芸樺 Vivian Sung,440923442702838,2017-11-05,1.5833333333333333
"Mark ""Super Samoan"" Hunt",281586808553023,2017-11-07,0.16666666666666666
Nadini Premadasa,16609898116,2017-11-05,2.25
Hin Channiroth,312920582181882,2017-11-05,0.9166666666666666
Yinglee Lalla หญิงลี ศรีจุมพล ขาขาวสาวลำซิ่ง Fanpage,446225472107176,2017-11-06,0.5416666666666666
ToppDogg_Official,721828294512509,2017-11-07,13.625
SeoHyun 서현,125346634213025,2017-08-05,10.875
Against The Current,247236941963772,2017-08-28,11.833333333333334
ARAYA A. HARGATE,50605885858,2017-10-26,6.75
Fnatic LoL Team,339065679446814,2017-11-06,0.875
Cho Kyuhyun,19004532143,2010-07-25,28.125
EunHae <3,323191145856,2017-11-07,5.041666666666667
N'Golo Kanté,746939298779454,2017-11-05,11.5
Mushfiqur Rahim,106131822011,2017-11-06,3.0
鬼鬼 吳映潔,299470720037,2017-11-07,0.5
Alyssa Monks,118714954510,2017-11-05,4.625
Bamboo Music Live,194708053916682,2017-11-03,0.9583333333333334
The Vow,131563483577190,2016-02-14,44.333333333333336
Thich Nhat Hanh,7691064634,2017-11-02,2.0
Rokit Bay,110143375684723,2017-11-06,12.916666666666666
Crystal Castles,21720030334,2017-11-03,7.958333333333333
TS. LÊ THẨM DƯƠNG,1443043085968935,2017-11-07,0.125
Valentina Lisitsa,229319540502571,2017-11-06,10.5
Jeff Beck,295153091896,2017-10-27,2.9583333333333335
Years of Living Dangerously,168876449866088,2017-11-07,0.16666666666666666
Kyaw Thu,174427511697,2017-01-03,21.625
Captain America,122352024462380,2017-10-16,10.708333333333334
小S 徐熙娣,1509106909358665,2017-11-04,1.2083333333333333
Idina Menzel,6734709615,2017-10-31,4.375
Zizan Razak,763562357000164,2017-11-06,0.7083333333333334
Yeah1 Plus,165853027115096,2017-11-07,0.0
